-1.676401 ; -1.731610 ; -8.399644
-1.679388 ; -1.731179 ; -8.397539
-1.683184 ; -1.730600 ; -8.394534
-1.687389 ; -1.729913 ; -8.390723
-1.691640 ; -1.729154 ; -8.386192
-1.695607 ; -1.728356 ; -8.381020
-1.698989 ; -1.727546 ; -8.375277
-1.701507 ; -1.726749 ; -8.369024
-1.702900 ; -1.725983 ; -8.362310
-1.702920 ; -1.725267 ; -8.355171
-1.701328 ; -1.724610 ; -8.347631
-1.697903 ; -1.724023 ; -8.339707
-1.692449 ; -1.723511 ; -8.331408
-1.684807 ; -1.723079 ; -8.322751
-1.674868 ; -1.722732 ; -8.313756
-1.662577 ; -1.722475 ; -8.304455
-1.647925 ; -1.722312 ; -8.294887
-1.630950 ; -1.722247 ; -8.285099
-1.611729 ; -1.722279 ; -8.275138
-1.590380 ; -1.722405 ; -8.265054
-1.567058 ; -1.722619 ; -8.254892
-1.541959 ; -1.722906 ; -8.244697
-1.515318 ; -1.723249 ; -8.234509
-1.487403 ; -1.723622 ; -8.224363
-1.458498 ; -1.723998 ; -8.214292
-1.428881 ; -1.724349 ; -8.204322
-1.398796 ; -1.724655 ; -8.194477
-1.368441 ; -1.724897 ; -8.184777
-1.337953 ; -1.725071 ; -8.175239
-1.307419 ; -1.725174 ; -8.165872
-1.276879 ; -1.725215 ; -8.156681
-1.246343 ; -1.725204 ; -8.147665
-1.215797 ; -1.725153 ; -8.138810
-1.185215 ; -1.725077 ; -8.130092
-1.154563 ; -1.724991 ; -8.121473
-1.123807 ; -1.724909 ; -8.112897
-1.092912 ; -1.724843 ; -8.104290
-1.061846 ; -1.724806 ; -8.095565
-1.030580 ; -1.724807 ; -8.086620
-0.999090 ; -1.724855 ; -8.077351
-0.967356 ; -1.724957 ; -8.067661
-0.935362 ; -1.725119 ; -8.057471
-0.903094 ; -1.725345 ; -8.046726
-0.870544 ; -1.725637 ; -8.035400
-0.837705 ; -1.725996 ; -8.023494
-0.804571 ; -1.726421 ; -8.011029
-0.771140 ; -1.726907 ; -7.998046
-0.737409 ; -1.727447 ; -7.984595
-0.703376 ; -1.728029 ; -7.970734
-0.669035 ; -1.728638 ; -7.956516
-0.634383 ; -1.729251 ; -7.941996
-0.599409 ; -1.729840 ; -7.927218
-0.564101 ; -1.730370 ; -7.912220
-0.528444 ; -1.730801 ; -7.897027
-0.492419 ; -1.731085 ; -7.881659
-0.456005 ; -1.731171 ; -7.866124
-0.419183 ; -1.731011 ; -7.850428
-0.381936 ; -1.730557 ; -7.834575
-0.344255 ; -1.729770 ; -7.818573
-0.306138 ; -1.728622 ; -7.802433
-0.267594 ; -1.727096 ; -7.786179
-0.228641 ; -1.725190 ; -7.769841
-0.189307 ; -1.722912 ; -7.753459
-0.149629 ; -1.720285 ; -7.737083
-0.109648 ; -1.717336 ; -7.720769
-0.069409 ; -1.714104 ; -7.704578
-0.028962 ; -1.710631 ; -7.688577
0.011645 ; -1.706963 ; -7.672839
0.052364 ; -1.703149 ; -7.657440
0.093148 ; -1.699242 ; -7.642460
0.133954 ; -1.695295 ; -7.627984
0.174741 ; -1.691362 ; -7.614105
0.215474 ; -1.687499 ; -7.600918
0.256119 ; -1.683762 ; -7.588524
0.296648 ; -1.680206 ; -7.577028
0.337038 ; -1.676887 ; -7.566537
0.377267 ; -1.673857 ; -7.557153
0.417317 ; -1.671165 ; -7.548973
0.457171 ; -1.668854 ; -7.542083
0.496814 ; -1.666963 ; -7.536550
0.536233 ; -1.665519 ; -7.532423
0.575414 ; -1.664545 ; -7.529729
0.614342 ; -1.664051 ; -7.528468
0.653004 ; -1.664041 ; -7.528621
0.691387 ; -1.664511 ; -7.530145
0.729479 ; -1.665449 ; -7.532978
0.767270 ; -1.666838 ; -7.537044
0.804751 ; -1.668656 ; -7.542255
0.841916 ; -1.670876 ; -7.548511
0.878762 ; -1.673471 ; -7.555707
0.915291 ; -1.676410 ; -7.563735
0.951509 ; -1.679661 ; -7.572482
0.987427 ; -1.683193 ; -7.581837
1.023062 ; -1.686973 ; -7.591687
1.058435 ; -1.690970 ; -7.601923
1.093578 ; -1.695154 ; -7.612436
1.128525 ; -1.699495 ; -7.623121
1.163319 ; -1.703963 ; -7.633874
1.198008 ; -1.708532 ; -7.644598
1.232646 ; -1.713175 ; -7.655197
1.267291 ; -1.717868 ; -7.665580
1.302004 ; -1.722587 ; -7.675662
1.336846 ; -1.727313 ; -7.685363
1.371878 ; -1.732024 ; -7.694609
1.407154 ; -1.736703 ; -7.703337
1.442726 ; -1.741335 ; -7.711487
1.478634 ; -1.745904 ; -7.719013
1.514909 ; -1.750398 ; -7.725875
1.551573 ; -1.754807 ; -7.732046
1.588632 ; -1.759123 ; -7.737506
1.626083 ; -1.763338 ; -7.742247
1.663910 ; -1.767447 ; -7.746269
1.702088 ; -1.771447 ; -7.749582
1.740582 ; -1.775336 ; -7.752203
1.779349 ; -1.779114 ; -7.754155
1.818341 ; -1.782781 ; -7.755468
1.857506 ; -1.786340 ; -7.756178
1.896788 ; -1.789795 ; -7.756323
1.936132 ; -1.793149 ; -7.755947
1.975484 ; -1.796410 ; -7.755096
2.014788 ; -1.799584 ; -7.753817
2.053995 ; -1.802679 ; -7.752159
2.093059 ; -1.805704 ; -7.750174
2.131937 ; -1.808670 ; -7.747912
2.170593 ; -1.811588 ; -7.745428
2.208996 ; -1.814471 ; -7.742773
2.247123 ; -1.817331 ; -7.740000
2.284954 ; -1.820184 ; -7.737162
2.322478 ; -1.823044 ; -7.734314
2.359692 ; -1.825929 ; -7.731508
2.396597 ; -1.828857 ; -7.728797
2.433200 ; -1.831844 ; -7.726234
2.469517 ; -1.834912 ; -7.723872
2.505565 ; -1.838079 ; -7.721760
2.541371 ; -1.841366 ; -7.719951
2.576961 ; -1.844793 ; -7.718492
2.612366 ; -1.848379 ; -7.717430
2.647620 ; -1.852145 ; -7.716810
2.682756 ; -1.856108 ; -7.716672
2.717809 ; -1.860285 ; -7.717054
2.752811 ; -1.864693 ; -7.717989
2.787792 ; -1.869345 ; -7.719506
2.822779 ; -1.874251 ; -7.721628
2.857795 ; -1.879420 ; -7.724371
2.892857 ; -1.884857 ; -7.727748
2.927977 ; -1.890565 ; -7.731764
2.963162 ; -1.896542 ; -7.736418
2.998411 ; -1.902785 ; -7.741702
3.033719 ; -1.909287 ; -7.747603
3.069073 ; -1.916037 ; -7.754102
3.104457 ; -1.923022 ; -7.761175
3.139847 ; -1.930228 ; -7.768793
3.175217 ; -1.937637 ; -7.776922
3.210536 ; -1.945230 ; -7.785526
3.245769 ; -1.952986 ; -7.794564
3.280881 ; -1.960882 ; -7.803996
3.315832 ; -1.968897 ; -7.813776
3.350582 ; -1.977006 ; -7.823860
3.385092 ; -1.985186 ; -7.834202
3.419322 ; -1.993413 ; -7.844757
3.453232 ; -2.001664 ; -7.855480
3.486782 ; -2.009916 ; -7.866326
3.519937 ; -2.018148 ; -7.877252
3.552661 ; -2.026337 ; -7.888217
3.584920 ; -2.034464 ; -7.899181
3.616684 ; -2.042510 ; -7.910106
3.647925 ; -2.050456 ; -7.920957
3.678616 ; -2.058286 ; -7.931699
3.708734 ; -2.065986 ; -7.942303
3.738260 ; -2.073540 ; -7.952740
3.767176 ; -2.080937 ; -7.962984
3.795467 ; -2.088166 ; -7.973012
3.823121 ; -2.095216 ; -7.982802
3.850128 ; -2.102079 ; -7.992336
3.876482 ; -2.108748 ; -8.001597
3.902178 ; -2.115217 ; -8.010572
3.927215 ; -2.121481 ; -8.019250
3.951592 ; -2.127537 ; -8.027619
3.975311 ; -2.133381 ; -8.035673
3.998377 ; -2.139013 ; -8.043406
4.020795 ; -2.144432 ; -8.050814
4.042572 ; -2.149637 ; -8.057894
4.063719 ; -2.154631 ; -8.064646
4.084244 ; -2.159414 ; -8.071071
4.104160 ; -2.163989 ; -8.077169
4.123479 ; -2.168359 ; -8.082946
4.142215 ; -2.172528 ; -8.088403
4.160382 ; -2.176500 ; -8.093548
4.177994 ; -2.180279 ; -8.098385
4.195069 ; -2.183871 ; -8.102922
4.211620 ; -2.187280 ; -8.107167
4.227666 ; -2.190512 ; -8.111127
4.243223 ; -2.193572 ; -8.114810
4.258307 ; -2.196468 ; -8.118227
4.272936 ; -2.199204 ; -8.121386
4.287126 ; -2.201787 ; -8.124297
4.300895 ; -2.204223 ; -8.126971
4.314259 ; -2.206518 ; -8.129415
4.327236 ; -2.208679 ; -8.131642
4.339840 ; -2.210712 ; -8.133661
4.351329 ; -2.212473 ; -8.135880
4.361755 ; -2.213980 ; -8.138268
4.371174 ; -2.215251 ; -8.140796
4.379639 ; -2.216304 ; -8.143437
4.387202 ; -2.217154 ; -8.146168
4.393917 ; -2.217819 ; -8.148964
4.399834 ; -2.218312 ; -8.151806
4.405004 ; -2.218649 ; -8.154676
4.409475 ; -2.218844 ; -8.157555
4.413295 ; -2.218911 ; -8.160429
4.416511 ; -2.218860 ; -8.163283
4.419166 ; -2.218705 ; -8.166106
4.421303 ; -2.218457 ; -8.168886
4.422963 ; -2.218126 ; -8.171614
4.424186 ; -2.217722 ; -8.174281
4.425010 ; -2.217255 ; -8.176880
4.425469 ; -2.216733 ; -8.179406
4.425599 ; -2.216164 ; -8.181851
4.425432 ; -2.215556 ; -8.184214
4.424997 ; -2.214915 ; -8.186489
4.424325 ; -2.214249 ; -8.188674
4.423442 ; -2.213563 ; -8.190768
4.422373 ; -2.212862 ; -8.192769
4.421143 ; -2.212152 ; -8.194676
4.419774 ; -2.211437 ; -8.196489
4.418286 ; -2.210721 ; -8.198208
4.416699 ; -2.210008 ; -8.199835
4.415031 ; -2.209300 ; -8.201370
4.413299 ; -2.208602 ; -8.202815
4.411516 ; -2.207915 ; -8.204172
4.409698 ; -2.207242 ; -8.205442
4.407857 ; -2.206585 ; -8.206628
4.406004 ; -2.205945 ; -8.207733
4.404149 ; -2.205324 ; -8.208759
4.402304 ; -2.204724 ; -8.209709
4.400474 ; -2.204144 ; -8.210585
4.398669 ; -2.203587 ; -8.211391
4.396895 ; -2.203052 ; -8.212129
4.395157 ; -2.202540 ; -8.212804
4.393460 ; -2.202051 ; -8.213417
4.391810 ; -2.201585 ; -8.213972
4.390209 ; -2.201143 ; -8.214472
4.388661 ; -2.200724 ; -8.214919
4.387167 ; -2.200328 ; -8.215318
4.385731 ; -2.199955 ; -8.215670
4.384354 ; -2.199604 ; -8.215979
